Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
05/10/19-11:03:31:186,1,1032.00,18415.00,8085.04,18386.00,17522.00,8768.00,6637.00,11877.00,8241.00,
05/10/19-11:03:31:186,1,1030.00,18415.00,8085.04,18267.00,17303.00,9909.00,6613.00,11868.00,8250.00,
05/10/19-11:03:31:186,1,1029.00,18414.00,8085.04,18114.00,17394.00,8338.00,6621.00,11859.00,8250.00,
05/10/19-11:03:31:186,1,1031.00,18416.00,8085.04,18138.00,17579.00,8149.00,6632.00,11868.00,8250.00,
05/10/19-11:03:31:186,1,1030.00,18416.00,8085.04,17952.00,17059.00,9404.00,6633.00,11858.00,8250.00,
05/10/19-11:03:31:403,1,1032.00,18412.00,8081.97,17718.00,17755.00,8967.00,6640.00,11867.00,8280.00,
05/10/19-11:03:31:403,1,1031.00,18412.00,8080.43,17912.00,17371.00,8534.00,6632.00,11863.00,8305.00,
05/10/19-11:03:31:403,1,1031.00,18414.00,8080.43,17814.00,17151.00,9066.00,6628.00,11873.00,8296.00,
05/10/19-11:03:31:403,1,1029.00,18410.00,8078.38,17960.00,17557.00,9247.00,6627.00,11869.00,8304.00,
05/10/19-11:03:31:403,1,1030.00,18415.00,8079.92,18131.00,18242.00,8939.00,6618.00,11867.00,8286.00,
05/10/19-11:03:31:403,1,1030.00,18415.00,8081.45,18458.00,17069.00,8902.00,6612.00,11877.00,8262.00,
05/10/19-11:03:31:403,1,1032.00,18413.00,8084.53,18483.00,17761.00,8808.00,6617.00,11875.00,8249.00,
05/10/19-11:03:31:403,1,1031.00,18414.00,8085.04,18292.00,16805.00,9000.00,6615.00,11882.00,8238.00,
05/10/19-11:03:31:403,1,1032.00,18414.00,8085.04,18481.00,17513.00,9279.00,6605.00,11887.00,8246.00,
05/10/19-11:03:31:403,1,1030.00,18416.00,8085.04,18478.00,17432.00,8764.00,6618.00,11861.00,8264.00,
05/10/19-11:03:31:403,1,1030.00,18415.00,8085.04,17995.00,17565.00,8955.00,6624.00,11864.00,8264.00,
05/10/19-11:03:31:403,1,1030.00,18415.00,8085.04,17874.00,17418.00,9122.00,6642.00,11857.00,8264.00,
05/10/19-11:03:31:403,1,1029.00,18414.00,8085.04,17916.00,17723.00,9077.00,6642.00,11868.00,8264.00,
05/10/19-11:03:31:620,1,1031.00,18413.00,8081.97,17615.00,17355.00,9132.00,6650.00,11857.00,8258.00,
05/10/19-11:03:31:620,1,1031.00,18414.00,8080.94,17849.00,17456.00,9142.00,6641.00,11859.00,8269.00,
05/10/19-11:03:31:620,1,1032.00,18414.00,8080.43,17627.00,17964.00,9296.00,6637.00,11856.00,8284.00,
05/10/19-11:03:31:620,1,1030.00,18411.00,8078.89,18283.00,17344.00,9012.00,6617.00,11865.00,8270.00,
05/10/19-11:03:31:620,1,1030.00,18412.00,8080.43,18102.00,17378.00,9088.00,6628.00,11866.00,8255.00,
05/10/19-11:03:31:620,1,1031.00,18414.00,8081.97,18194.00,17703.00,9224.00,6630.00,11853.00,8251.00,
05/10/19-11:03:31:620,1,1030.00,18414.00,8083.50,18474.00,17456.00,9062.00,6623.00,11878.00,8256.00,
05/10/19-11:03:31:620,1,1032.00,18416.00,8085.04,18307.00,17220.00,9135.00,6601.00,11888.00,8248.00,
05/10/19-11:03:31:620,1,1030.00,18413.00,8085.04,18453.00,17777.00,9259.00,6615.00,11871.00,8247.00,
05/10/19-11:03:31:620,1,1032.00,18414.00,8085.04,18263.00,17476.00,9265.00,6621.00,11881.00,8255.00,
05/10/19-11:03:31:620,1,1031.00,18413.00,8085.04,18469.00,17531.00,8966.00,6604.00,11876.00,8255.00,
05/10/19-11:03:31:620,1,1030.00,18415.00,8085.04,18230.00,17305.00,9324.00,6617.00,11874.00,8255.00,
05/10/19-11:03:31:620,1,1030.00,18413.00,8085.04,18698.00,14842.00,8732.00,6629.00,11867.00,8255.00,
05/10/19-11:03:31:837,1,1031.00,18412.00,8080.94,17464.00,17447.00,9303.00,6625.00,11871.00,8294.00,
05/10/19-11:03:31:837,1,1031.00,18413.00,8080.94,17058.00,18669.00,9744.00,6630.00,11871.00,8311.00,
05/10/19-11:03:31:837,1,1030.00,18410.00,8079.92,18190.00,17218.00,9322.00,6635.00,11869.00,8303.00,
05/10/19-11:03:31:837,1,1030.00,18412.00,8078.89,18129.00,17097.00,9298.00,6644.00,11869.00,8297.00,
05/10/19-11:03:31:837,1,1030.00,18411.00,8080.43,17769.00,17513.00,9633.00,6638.00,11862.00,8270.00,
05/10/19-11:03:31:837,1,1029.00,18415.00,8081.45,17759.00,17815.00,9243.00,6636.00,11859.00,8246.00,
05/10/19-11:03:31:837,1,1031.00,18415.00,8085.04,18103.00,17997.00,9297.00,6625.00,11873.00,8246.00,
05/10/19-11:03:31:837,1,1031.00,18414.00,8084.53,18165.00,17982.00,9435.00,6628.00,11873.00,8256.00,
05/10/19-11:03:31:837,1,1030.00,18415.00,8085.04,18590.00,16173.00,9156.00,6615.00,11870.00,8249.00,
05/10/19-11:03:31:837,1,1030.00,18412.00,8085.04,18431.00,16537.00,9058.00,6613.00,11883.00,8245.00,
05/10/19-11:03:31:837,1,1032.00,18414.00,8085.04,18364.00,17726.00,9722.00,6616.00,11871.00,8245.00,
05/10/19-11:03:31:837,1,1030.00,18412.00,8084.53,18530.00,16950.00,9859.00,6615.00,11872.00,8245.00,
05/10/19-11:03:31:837,1,1031.00,18416.00,8084.53,18100.00,17808.00,9363.00,6616.00,11873.00,8245.00,
05/10/19-11:03:32:54,1,1032.00,18415.00,8082.48,18044.00,17826.00,9923.00,6622.00,11864.00,8275.00,
05/10/19-11:03:32:54,1,1030.00,18414.00,8080.94,18045.00,17662.00,8984.00,6627.00,11858.00,8272.00,
05/10/19-11:03:32:54,1,1031.00,18412.00,8079.40,18008.00,17906.00,9303.00,6612.00,11872.00,8282.00,
05/10/19-11:03:32:54,1,1031.00,18411.00,8078.89,17791.00,17444.00,9452.00,6643.00,11857.00,8269.00,
05/10/19-11:03:32:54,1,1031.00,18412.00,8079.40,18042.00,16616.00,9072.00,6646.00,11859.00,8243.00,
05/10/19-11:03:32:54,1,1031.00,18413.00,8080.94,17878.00,17417.00,9534.00,6627.00,11874.00,8239.00,
05/10/19-11:03:32:54,1,1032.00,18414.00,8084.02,17660.00,17537.00,8995.00,6636.00,11847.00,8258.00,
05/10/19-11:03:32:54,1,1031.00,18414.00,8084.53,17705.00,17752.00,9262.00,6628.00,11851.00,8264.00,
05/10/19-11:03:32:54,1,1030.00,18415.00,8084.53,18454.00,17544.00,9497.00,6621.00,11880.00,8255.00,
05/10/19-11:03:32:54,1,1032.00,18414.00,8085.04,18005.00,17184.00,9196.00,6637.00,11864.00,8240.00,
05/10/19-11:03:32:54,1,1031.00,18416.00,8084.53,18064.00,17236.00,9529.00,6638.00,11859.00,8240.00,
05/10/19-11:03:32:54,1,1031.00,18413.00,8085.04,19050.00,17106.00,9763.00,6610.00,11881.00,8240.00,
05/10/19-11:03:32:54,1,1031.00,18413.00,8085.04,17903.00,17718.00,9155.00,6627.00,11870.00,8240.00,
05/10/19-11:03:32:270,1,1030.00,18411.00,8082.48,18167.00,17837.00,9825.00,6622.00,11860.00,8305.00,
05/10/19-11:03:32:270,1,1029.00,18410.00,8080.94,18709.00,17500.00,9500.00,6600.00,11884.00,8307.00,
05/10/19-11:03:32:270,1,1031.00,18409.00,8079.92,18159.00,17485.00,9420.00,6628.00,11879.00,8300.00,
05/10/19-11:03:32:270,1,1031.00,18411.00,8079.40,17453.00,17865.00,9951.00,6645.00,11860.00,8301.00,
05/10/19-11:03:32:270,1,1030.00,18410.00,8080.43,18175.00,17182.00,9301.00,6633.00,11889.00,8268.00,
05/10/19-11:03:32:270,1,1030.00,18414.00,8081.97,17668.00,18411.00,9522.00,6640.00,11866.00,8253.00,
05/10/19-11:03:32:270,1,1032.00,18415.00,8083.50,17748.00,16661.00,9312.00,6634.00,11854.00,8257.00,
05/10/19-11:03:32:270,1,1030.00,18414.00,8084.53,17725.00,17965.00,9557.00,6623.00,11868.00,8254.00,
05/10/19-11:03:32:270,1,1031.00,18413.00,8085.04,18227.00,17091.00,9505.00,6622.00,11882.00,8234.00,
05/10/19-11:03:32:270,1,1028.00,18414.00,8085.04,17549.00,17794.00,9713.00,6646.00,11867.00,8245.00,
05/10/19-11:03:32:270,1,1031.00,18412.00,8085.04,18269.00,16989.00,9270.00,6630.00,11863.00,8245.00,
05/10/19-11:03:32:270,1,1030.00,18413.00,8084.53,17836.00,18273.00,9817.00,6621.00,11870.00,8245.00,
05/10/19-11:03:32:270,1,1031.00,18412.00,8085.04,19007.00,17424.00,9732.00,6622.00,11855.00,8245.00,
05/10/19-11:03:32:487,1,1029.00,18410.00,8081.45,17848.00,18761.00,9449.00,6612.00,11872.00,8279.00,
05/10/19-11:03:32:487,1,1031.00,18410.00,8080.43,18411.00,17269.00,9618.00,6608.00,11871.00,8270.00,
05/10/19-11:03:32:487,1,1031.00,18410.00,8080.43,18322.00,18076.00,9533.00,6621.00,11868.00,8275.00,
05/10/19-11:03:32:487,1,1029.00,18411.00,8080.43,18086.00,17246.00,9271.00,6626.00,11866.00,8277.00,
05/10/19-11:03:32:487,1,1029.00,18411.00,8079.40,18451.00,17580.00,9632.00,6619.00,11872.00,8262.00,
05/10/19-11:03:32:487,1,1032.00,18414.00,8081.45,18025.00,17032.00,9645.00,6636.00,11861.00,8254.00,
05/10/19-11:03:32:487,1,1031.00,18413.00,8084.53,17880.00,18260.00,9249.00,6630.00,11849.00,8271.00,
05/10/19-11:03:32:487,1,1031.00,18415.00,8085.04,17851.00,17549.00,9570.00,6628.00,11854.00,8251.00,
05/10/19-11:03:32:487,1,1031.00,18413.00,8085.04,17831.00,17462.00,9772.00,6639.00,11861.00,8243.00,
05/10/19-11:03:32:487,1,1031.00,18414.00,8085.04,17979.00,17619.00,9521.00,6647.00,11857.00,8251.00,
05/10/19-11:03:32:487,1,1029.00,18415.00,8085.04,18377.00,16542.00,9490.00,6637.00,11865.00,8251.00,
05/10/19-11:03:32:487,1,1030.00,18413.00,8085.04,18019.00,17990.00,10092.00,6632.00,11867.00,8251.00,
05/10/19-11:03:32:487,1,1031.00,18414.00,8085.04,17854.00,17281.00,9517.00,6623.00,11867.00,8251.00,
05/10/19-11:03:32:704,1,1029.00,18413.00,8082.48,17973.00,17041.00,9556.00,6618.00,11877.00,8291.00,
05/10/19-11:03:32:704,1,1030.00,18411.00,8080.94,18714.00,17381.00,9615.00,6618.00,11885.00,8310.00,
05/10/19-11:03:32:704,1,1030.00,18412.00,8080.94,18038.00,16818.00,9453.00,6631.00,11874.00,8302.00,
05/10/19-11:03:32:704,1,1029.00,18412.00,8079.40,18106.00,16770.00,10131.00,6630.00,11861.00,8305.00,
05/10/19-11:03:32:704,1,1031.00,18414.00,8079.92,17759.00,18026.00,9616.00,6619.00,11883.00,8276.00,
05/10/19-11:03:32:704,1,1031.00,18414.00,8081.45,18781.00,16643.00,9474.00,6613.00,11873.00,8256.00,
05/10/19-11:03:32:704,1,1030.00,18414.00,8084.02,18128.00,18353.00,10058.00,6622.00,11857.00,8263.00,
05/10/19-11:03:32:704,1,1031.00,18413.00,8085.04,18401.00,18137.00,9962.00,6610.00,11876.00,8262.00,
05/10/19-11:03:32:704,1,1032.00,18413.00,8085.04,18250.00,16849.00,10153.00,6630.00,11862.00,8269.00,
05/10/19-11:03:32:704,1,1032.00,18414.00,8085.04,17954.00,18921.00,9735.00,6637.00,11850.00,8246.00,
05/10/19-11:03:32:704,1,1029.00,18414.00,8085.04,18413.00,16369.00,10278.00,6636.00,11863.00,8246.00,
05/10/19-11:03:32:704,1,1032.00,18412.00,8084.53,17809.00,16534.00,9356.00,6638.00,11855.00,8246.00,
05/10/19-11:03:32:704,1,1031.00,18412.00,8085.04,18486.00,17423.00,10427.00,6639.00,11849.00,8246.00,
05/10/19-11:03:32:921,1,1031.00,18412.00,8081.97,17698.00,17420.00,9692.00,6636.00,11867.00,8263.00,
05/10/19-11:03:32:921,1,1028.00,18410.00,8080.94,17705.00,16890.00,10126.00,6641.00,11864.00,8268.00,
05/10/19-11:03:32:921,1,1032.00,18411.00,8080.43,18158.00,17336.00,9747.00,6637.00,11864.00,8267.00,
05/10/19-11:03:32:921,1,1031.00,18411.00,8079.92,17687.00,18515.00,9979.00,6628.00,11876.00,8259.00,
05/10/19-11:03:32:921,1,1031.00,18414.00,8080.94,18464.00,17251.00,9859.00,6630.00,11859.00,8247.00,
05/10/19-11:03:32:921,1,1031.00,18414.00,8081.97,17713.00,17924.00,9819.00,6631.00,11864.00,8238.00,
05/10/19-11:03:32:921,1,1031.00,18412.00,8083.50,18663.00,18241.00,10040.00,6619.00,11869.00,8249.00,
05/10/19-11:03:32:921,1,1030.00,18414.00,8084.53,18038.00,17253.00,10236.00,6622.00,11854.00,8266.00,
05/10/19-11:03:32:921,1,1030.00,18412.00,8085.04,17401.00,16015.00,9561.00,6614.00,11859.00,8263.00,
05/10/19-11:03:32:921,1,1031.00,18412.00,8084.53,17726.00,17636.00,10391.00,6617.00,11875.00,8257.00,
05/10/19-11:03:32:921,1,1030.00,18415.00,8085.04,18284.00,16869.00,9780.00,6622.00,11864.00,8257.00,
05/10/19-11:03:32:921,1,1030.00,18412.00,8085.04,18105.00,18325.00,10207.00,6622.00,11862.00,8257.00,
05/10/19-11:03:32:921,1,1030.00,18413.00,8085.04,17555.00,17950.00,10517.00,6624.00,11873.00,8257.00,
05/10/19-11:03:33:138,1,1032.00,18410.00,8081.45,18224.00,18149.00,10203.00,6636.00,11878.00,8286.00,
05/10/19-11:03:33:138,1,1029.00,18409.00,8080.94,18119.00,17034.00,9809.00,6634.00,11870.00,8310.00,
05/10/19-11:03:33:138,1,1030.00,18408.00,8080.43,17875.00,17015.00,10143.00,6640.00,11873.00,8307.00,
05/10/19-11:03:33:138,1,1032.00,18412.00,8078.89,17955.00,18143.00,10218.00,6640.00,11867.00,8305.00,
05/10/19-11:03:33:138,1,1030.00,18410.00,8080.43,17749.00,17661.00,10238.00,6639.00,11873.00,8278.00,
05/10/19-11:03:33:138,1,1031.00,18412.00,8081.97,18238.00,16666.00,10031.00,6649.00,11869.00,8237.00,
05/10/19-11:03:33:138,1,1031.00,18413.00,8082.99,18150.00,16020.00,10270.00,6633.00,11865.00,8248.00,
05/10/19-11:03:33:138,1,1032.00,18413.00,8084.53,17787.00,18449.00,10316.00,6635.00,11865.00,8251.00,
05/10/19-11:03:33:138,1,1029.00,18415.00,8085.04,18950.00,16661.00,10070.00,6627.00,11875.00,8245.00,
05/10/19-11:03:33:138,1,1031.00,18411.00,8085.04,18137.00,17041.00,10111.00,6631.00,11863.00,8249.00,
05/10/19-11:03:33:138,1,1031.00,18414.00,8084.53,17979.00,17635.00,9948.00,6614.00,11879.00,8249.00,
05/10/19-11:03:33:138,1,1032.00,18411.00,8085.04,17916.00,18108.00,10540.00,6627.00,11858.00,8249.00,
05/10/19-11:03:33:138,1,1031.00,18414.00,8085.04,18212.00,17865.00,10144.00,6638.00,11854.00,8249.00,
05/10/19-11:03:33:355,1,1030.00,18410.00,8081.97,18209.00,17580.00,10395.00,6619.00,11871.00,8276.00,
05/10/19-11:03:33:355,1,1030.00,18410.00,8080.94,18620.00,17670.00,10481.00,6615.00,11873.00,8278.00,
05/10/19-11:03:33:355,1,1029.00,18409.00,8080.94,18266.00,17911.00,10242.00,6618.00,11867.00,8273.00,
05/10/19-11:03:33:355,1,1030.00,18408.00,8079.92,18194.00,18083.00,10009.00,6610.00,11867.00,8275.00,
05/10/19-11:03:33:355,1,1031.00,18410.00,8079.92,18025.00,17371.00,10454.00,6631.00,11860.00,8264.00,
05/10/19-11:03:33:355,1,1029.00,18412.00,8081.97,18016.00,17541.00,10055.00,6633.00,11868.00,8246.00,
05/10/19-11:03:33:355,1,1030.00,18415.00,8084.53,17939.00,17644.00,10395.00,6643.00,11851.00,8237.00,
05/10/19-11:03:33:355,1,1031.00,18414.00,8084.53,17335.00,17706.00,10120.00,6655.00,11848.00,8255.00,
05/10/19-11:03:33:355,1,1032.00,18414.00,8085.04,18174.00,17102.00,10230.00,6640.00,11860.00,8242.00,
05/10/19-11:03:33:355,1,1030.00,18413.00,8085.04,18060.00,17823.00,10186.00,6634.00,11866.00,8257.00,
05/10/19-11:03:33:355,1,1032.00,18415.00,8085.04,17787.00,16954.00,9925.00,6630.00,11860.00,8257.00,
05/10/19-11:03:33:355,1,1032.00,18410.00,8085.04,18134.00,17485.00,10620.00,6630.00,11867.00,8257.00,
05/10/19-11:03:33:355,1,1031.00,18411.00,8085.04,18341.00,17936.00,10226.00,6622.00,11884.00,8257.00,
05/10/19-11:03:33:572,1,1030.00,18410.00,8081.97,18143.00,17660.00,10650.00,6628.00,11875.00,8290.00,
05/10/19-11:03:33:572,1,1032.00,18411.00,8080.94,18116.00,17471.00,9854.00,6616.00,11887.00,8303.00,
05/10/19-11:03:33:572,1,1030.00,18410.00,8080.94,18383.00,17600.00,10361.00,6616.00,11875.00,8311.00,
05/10/19-11:03:33:572,1,1032.00,18408.00,8079.40,18264.00,17220.00,10193.00,6622.00,11870.00,8310.00,
05/10/19-11:03:33:572,1,1030.00,18410.00,8079.40,18178.00,18162.00,9987.00,6623.00,11878.00,8280.00,
05/10/19-11:03:33:572,1,1030.00,18411.00,8080.94,18025.00,17398.00,10699.00,6631.00,11859.00,8253.00,
05/10/19-11:03:33:572,1,1031.00,18411.00,8084.02,17676.00,18134.00,10833.00,6646.00,11862.00,8248.00,
05/10/19-11:03:33:572,1,1032.00,18412.00,8085.04,18433.00,16909.00,11049.00,6634.00,11862.00,8254.00,
05/10/19-11:03:33:572,1,1028.00,18409.00,8084.53,17728.00,17688.00,11008.00,6638.00,11870.00,8247.00,
05/10/19-11:03:33:572,1,1032.00,18413.00,8085.04,17963.00,17081.00,10942.00,6633.00,11852.00,8247.00,
05/10/19-11:03:33:572,1,1031.00,18414.00,8085.04,18200.00,17549.00,10216.00,6622.00,11871.00,8247.00,
05/10/19-11:03:33:572,1,1030.00,18412.00,8085.04,18195.00,17425.00,10340.00,6622.00,11860.00,8247.00,
05/10/19-11:03:33:572,1,1031.00,18413.00,8085.04,17814.00,18067.00,10061.00,6638.00,11864.00,8247.00,
05/10/19-11:03:33:788,1,1031.00,18410.00,8082.99,18310.00,17478.00,9962.00,6630.00,11880.00,8263.00,
05/10/19-11:03:33:788,1,1029.00,18410.00,8080.94,17915.00,17590.00,10327.00,6644.00,11869.00,8260.00,
05/10/19-11:03:33:788,1,1030.00,18408.00,8080.43,18084.00,17565.00,10345.00,6630.00,11871.00,8277.00,
05/10/19-11:03:33:788,1,1030.00,18410.00,8079.40,18145.00,17332.00,10750.00,6635.00,11860.00,8270.00,
05/10/19-11:03:33:788,1,1031.00,18412.00,8080.43,17981.00,17473.00,10726.00,6622.00,11852.00,8272.00,
05/10/19-11:03:33:788,1,1032.00,18410.00,8081.45,18306.00,17701.00,10929.00,6623.00,11863.00,8269.00,
05/10/19-11:03:33:788,1,1031.00,18413.00,8084.02,18139.00,17748.00,10529.00,6627.00,11873.00,8261.00,
05/10/19-11:03:33:788,1,1030.00,18415.00,8085.04,18320.00,17743.00,10569.00,6634.00,11869.00,8252.00,
05/10/19-11:03:33:788,1,1030.00,18412.00,8084.53,18212.00,17297.00,10213.00,6624.00,11878.00,8254.00,
05/10/19-11:03:33:788,1,1032.00,18413.00,8085.04,18551.00,17600.00,10280.00,6614.00,11880.00,8256.00,
05/10/19-11:03:33:788,1,1030.00,18412.00,8085.04,17891.00,17569.00,10551.00,6639.00,11861.00,8256.00,
05/10/19-11:03:33:788,1,1031.00,18411.00,8085.04,18016.00,17620.00,10477.00,6625.00,11856.00,8256.00,
05/10/19-11:03:33:788,1,1032.00,18412.00,8085.04,17850.00,17493.00,10539.00,6630.00,11864.00,8256.00,
05/10/19-11:03:34:5,1,1029.00,18409.00,8081.97,17777.00,17881.00,10573.00,6643.00,11865.00,8294.00,
05/10/19-11:03:34:5,1,1030.00,18412.00,8080.43,17939.00,17231.00,10393.00,6642.00,11873.00,8290.00,
05/10/19-11:03:34:5,1,1030.00,18409.00,8080.94,18032.00,17233.00,10457.00,6628.00,11885.00,8297.00,
05/10/19-11:03:34:5,1,1031.00,18410.00,8078.38,17967.00,17281.00,10810.00,6638.00,11875.00,8293.00,
05/10/19-11:03:34:5,1,1030.00,18410.00,8080.43,18263.00,17406.00,10526.00,6617.00,11884.00,8278.00,
05/10/19-11:03:34:5,1,1032.00,18411.00,8081.97,18478.00,17738.00,10541.00,6624.00,11874.00,8247.00,
05/10/19-11:03:34:5,1,1031.00,18413.00,8084.53,18044.00,17932.00,10682.00,6630.00,11857.00,8263.00,
05/10/19-11:03:34:5,1,1031.00,18412.00,8084.53,18373.00,17746.00,10200.00,6631.00,11865.00,8261.00,
05/10/19-11:03:34:5,1,1030.00,18413.00,8085.04,18127.00,17586.00,10531.00,6625.00,11862.00,8256.00,
05/10/19-11:03:34:5,1,1030.00,18415.00,8085.04,18001.00,17702.00,10506.00,6636.00,11849.00,8251.00,
05/10/19-11:03:34:5,1,1030.00,18413.00,8085.04,18125.00,17525.00,10800.00,6629.00,11876.00,8251.00,
05/10/19-11:03:34:5,1,1030.00,18411.00,8085.04,18265.00,17549.00,10176.00,6622.00,11877.00,8251.00,
05/10/19-11:03:34:5,1,1032.00,18408.00,8085.04,17738.00,17912.00,10591.00,6632.00,11858.00,8251.00,
05/10/19-11:03:34:222,1,1029.00,18409.00,8081.45,18151.00,17267.00,10576.00,6621.00,11866.00,8270.00,
05/10/19-11:03:34:222,1,1028.00,18409.00,8080.94,18095.00,18080.00,10471.00,6622.00,11871.00,8285.00,
05/10/19-11:03:34:222,1,1029.00,18410.00,8080.43,18128.00,17207.00,10542.00,6640.00,11860.00,8272.00,
05/10/19-11:03:34:222,1,1029.00,18408.00,8079.40,18001.00,17402.00,10529.00,6634.00,11862.00,8258.00,
05/10/19-11:03:34:222,1,1031.00,18410.00,8079.92,17900.00,17444.00,10306.00,6631.00,11870.00,8260.00,
05/10/19-11:03:34:222,1,1032.00,18413.00,8082.48,17877.00,17477.00,10269.00,6641.00,11849.00,8252.00,
05/10/19-11:03:34:222,1,1031.00,18414.00,8083.50,18207.00,17396.00,10453.00,6624.00,11871.00,8259.00,
05/10/19-11:03:34:222,1,1031.00,18410.00,8084.02,18133.00,17474.00,10509.00,6616.00,11873.00,8260.00,
05/10/19-11:03:34:222,1,1031.00,18413.00,8085.04,18146.00,17823.00,10437.00,6629.00,11851.00,8271.00,
05/10/19-11:03:34:222,1,1030.00,18412.00,8085.04,18210.00,17474.00,10262.00,6616.00,11862.00,8258.00,
05/10/19-11:03:34:222,1,1031.00,18411.00,8085.04,18165.00,17664.00,10496.00,6630.00,11873.00,8258.00,
05/10/19-11:03:34:222,1,1032.00,18411.00,8085.04,17938.00,17521.00,10266.00,6662.00,11860.00,8258.00,
05/10/19-11:03:34:222,1,1029.00,18414.00,8085.04,18160.00,17539.00,10619.00,6625.00,11873.00,8258.00,
05/10/19-11:03:34:439,1,1031.00,18410.00,8081.97,18156.00,17367.00,10030.00,6628.00,11888.00,8290.00,
05/10/19-11:03:34:439,1,1029.00,18409.00,8080.43,18186.00,17939.00,10227.00,6622.00,11862.00,8318.00,
05/10/19-11:03:34:439,1,1030.00,18408.00,8079.92,18242.00,17603.00,10281.00,6608.00,11889.00,8306.00,
05/10/19-11:03:34:439,1,1030.00,18410.00,8078.89,18210.00,17791.00,10441.00,6622.00,11879.00,8306.00,
05/10/19-11:03:34:439,1,1030.00,18408.00,8079.92,17939.00,17410.00,10816.00,6650.00,11853.00,8274.00,
05/10/19-11:03:34:439,1,1031.00,18411.00,8081.97,17860.00,17624.00,10390.00,6632.00,11867.00,8244.00,
05/10/19-11:03:34:439,1,1030.00,18411.00,8084.02,17973.00,17463.00,10509.00,6635.00,11872.00,8239.00,
05/10/19-11:03:34:439,1,1031.00,18412.00,8085.04,17826.00,17626.00,10230.00,6642.00,11850.00,8252.00,
05/10/19-11:03:34:439,1,1032.00,18410.00,8085.04,18081.00,17533.00,10420.00,6623.00,11858.00,8256.00,
05/10/19-11:03:34:439,1,1031.00,18413.00,8085.04,18443.00,17814.00,9908.00,6606.00,11868.00,8260.00,
05/10/19-11:03:34:439,1,1031.00,18410.00,8085.04,18021.00,17941.00,10359.00,6630.00,11858.00,8260.00,
05/10/19-11:03:34:439,1,1031.00,18409.00,8085.04,18196.00,17622.00,10315.00,6631.00,11853.00,8260.00,
05/10/19-11:03:34:439,1,1032.00,18412.00,8085.04,18081.00,17530.00,10453.00,6624.00,11870.00,8260.00,
05/10/19-11:03:34:656,1,1030.00,18410.00,8081.45,17944.00,17656.00,10386.00,6645.00,11865.00,8263.00,
05/10/19-11:03:34:656,1,1029.00,18409.00,8080.94,18076.00,17571.00,10587.00,6625.00,11861.00,8270.00,
05/10/19-11:03:34:656,1,1031.00,18409.00,8080.94,18202.00,17642.00,10254.00,6616.00,11875.00,8271.00,
05/10/19-11:03:34:656,1,1028.00,18410.00,8079.92,18263.00,17791.00,10181.00,6623.00,11860.00,8278.00,
05/10/19-11:03:34:656,1,1032.00,18410.00,8080.43,18191.00,17347.00,10295.00,6622.00,11867.00,8265.00,
05/10/19-11:03:34:656,1,1032.00,18410.00,8080.94,18163.00,17574.00,9836.00,6608.00,11870.00,8257.00,
05/10/19-11:03:34:656,1,1030.00,18410.00,8085.04,17925.00,17631.00,10276.00,6648.00,11856.00,8246.00,
05/10/19-11:03:34:656,1,1031.00,18410.00,8084.53,17984.00,17427.00,10445.00,6639.00,11868.00,8236.00,
05/10/19-11:03:34:656,1,1032.00,18413.00,8085.04,17905.00,17256.00,10221.00,6637.00,11874.00,8238.00,
05/10/19-11:03:34:656,1,1029.00,18412.00,8085.04,17929.00,17777.00,10468.00,6644.00,11855.00,8259.00,
05/10/19-11:03:34:656,1,1031.00,18411.00,8085.04,18279.00,17649.00,10037.00,6623.00,11865.00,8259.00,
05/10/19-11:03:34:656,1,1032.00,18411.00,8085.04,18191.00,17725.00,10395.00,6615.00,11872.00,8259.00,
05/10/19-11:03:34:656,1,1030.00,18410.00,8085.04,18126.00,17456.00,10143.00,6628.00,11855.00,8259.00,
05/10/19-11:03:34:873,1,1031.00,18409.00,8081.97,18249.00,17759.00,10149.00,6619.00,11880.00,8303.00,
05/10/19-11:03:34:873,1,1032.00,18408.00,8080.94,18080.00,17521.00,10234.00,6624.00,11877.00,8304.00,
05/10/19-11:03:34:873,1,1030.00,18410.00,8079.40,17900.00,17456.00,10289.00,6640.00,11873.00,8301.00,
05/10/19-11:03:34:873,1,1031.00,18409.00,8078.89,18152.00,17546.00,10280.00,6628.00,11886.00,8302.00,
05/10/19-11:03:34:873,1,1031.00,18411.00,8080.94,18152.00,17561.00,10163.00,6631.00,11880.00,8279.00,
05/10/19-11:03:34:873,1,1031.00,18410.00,8080.94,18088.00,17603.00,10323.00,6623.00,11850.00,8268.00,
05/10/19-11:03:34:873,1,1031.00,18409.00,8084.53,18251.00,17580.00,10027.00,6624.00,11882.00,8263.00,
05/10/19-11:03:34:873,1,1030.00,18409.00,8085.04,18199.00,17474.00,10017.00,6616.00,11867.00,8258.00,
05/10/19-11:03:34:873,1,1032.00,18410.00,8084.53,17908.00,17470.00,10164.00,6635.00,11858.00,8245.00,
05/10/19-11:03:34:873,1,1031.00,18411.00,8085.04,17994.00,17494.00,10183.00,6633.00,11868.00,8248.00,
