Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
05/10/19-11:58:56:253,5,1032.00,18520.00,8046.61,18017.00,17085.00,24092.00,6853.00,11951.00,8499.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8045.07,17578.00,16795.00,24319.00,6860.00,11955.00,8508.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8044.04,17552.00,17309.00,24264.00,6857.00,11960.00,8508.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8045.58,18243.00,17204.00,24548.00,6859.00,11958.00,8502.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8048.14,17916.00,17798.00,24468.00,6854.00,11970.00,8480.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8049.17,17828.00,17332.00,24775.00,6852.00,11967.00,8493.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8049.17,17907.00,17389.00,24691.00,6854.00,11957.00,8485.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8050.71,17840.00,17045.00,24621.00,6853.00,11954.00,8477.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8052.24,18166.00,17392.00,24584.00,6860.00,11962.00,8478.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8050.71,17450.00,17169.00,24030.00,6852.00,11966.00,8478.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8050.19,18112.00,17227.00,24193.00,6846.00,11955.00,8478.00,
05/10/19-11:58:56:253,5,1032.00,18520.00,8051.73,18164.00,17458.00,24246.00,6853.00,11954.00,8478.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8048.14,17741.00,18121.00,24446.00,6845.00,11977.00,8529.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8046.09,17938.00,17322.00,24482.00,6857.00,11976.00,8532.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8045.58,18099.00,17582.00,24461.00,6853.00,11980.00,8531.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8044.56,17502.00,17529.00,24592.00,6853.00,11967.00,8532.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8046.09,17961.00,16935.00,24406.00,6853.00,11970.00,8507.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8048.14,17853.00,17228.00,24570.00,6851.00,11963.00,8490.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8049.68,17906.00,17673.00,24306.00,6853.00,11963.00,8489.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8049.68,17810.00,17187.00,24293.00,6847.00,11965.00,8484.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8051.22,18053.00,17483.00,24274.00,6862.00,11959.00,8486.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8049.17,18266.00,17325.00,24346.00,6856.00,11955.00,8484.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8050.71,17521.00,17009.00,24494.00,6856.00,11965.00,8484.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8050.71,17647.00,17579.00,24339.00,6855.00,11966.00,8484.00,
05/10/19-11:58:56:470,5,1032.00,18520.00,8051.73,17921.00,16969.00,24333.00,6852.00,11960.00,8484.00,
05/10/19-11:58:56:687,5,1032.00,18519.00,8048.14,17545.00,17274.00,24583.00,6855.00,11964.00,8503.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8047.63,17743.00,17878.00,24326.00,6851.00,11964.00,8496.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8044.56,18062.00,17087.00,24449.00,6841.00,11973.00,8502.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8044.56,18091.00,17482.00,24526.00,6853.00,11963.00,8497.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8046.09,18141.00,17902.00,24235.00,6856.00,11959.00,8493.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8048.14,17750.00,17302.00,24529.00,6846.00,11967.00,8479.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8048.66,17287.00,17742.00,24598.00,6853.00,11959.00,8481.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8049.68,17728.00,17543.00,24345.00,6857.00,11960.00,8488.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8050.71,18201.00,16707.00,24273.00,6860.00,11972.00,8489.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8050.71,17542.00,17763.00,24625.00,6854.00,11959.00,8493.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8050.19,17590.00,18022.00,24564.00,6854.00,11958.00,8493.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8051.22,18065.00,16793.00,24329.00,6854.00,11965.00,8493.00,
05/10/19-11:58:56:687,5,1032.00,18520.00,8050.71,18144.00,17709.00,24488.00,6858.00,11962.00,8493.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8048.14,17696.00,17062.00,24330.00,6847.00,11968.00,8525.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8047.63,18031.00,16882.00,24584.00,6857.00,11974.00,8538.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8045.58,17474.00,17528.00,24359.00,6850.00,11977.00,8532.00,
05/10/19-11:58:56:904,5,1032.00,18519.00,8044.04,18346.00,16886.00,24598.00,6853.00,11975.00,8530.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8045.07,18122.00,17037.00,24523.00,6850.00,11966.00,8511.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8048.14,17999.00,18510.00,24510.00,6850.00,11957.00,8482.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8048.66,18032.00,16901.00,24610.00,6861.00,11967.00,8487.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8049.68,18392.00,17299.00,24549.00,6860.00,11958.00,8479.00,
05/10/19-11:58:56:904,5,1032.00,18519.00,8049.68,17339.00,18142.00,24452.00,6853.00,11956.00,8492.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8050.71,17268.00,17041.00,24454.00,6853.00,11964.00,8482.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8051.22,17703.00,17232.00,24378.00,6861.00,11959.00,8482.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8050.71,17905.00,17549.00,24541.00,6853.00,11957.00,8482.00,
05/10/19-11:58:56:904,5,1032.00,18520.00,8052.24,17939.00,16882.00,24507.00,6853.00,11962.00,8482.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8048.66,18309.00,18605.00,24405.00,6859.00,11966.00,8496.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8046.61,17702.00,17007.00,24682.00,6863.00,11958.00,8508.00,
05/10/19-11:58:57:121,5,1032.00,18519.00,8044.56,17827.00,16884.00,24550.00,6849.00,11962.00,8508.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8044.56,17167.00,17945.00,24570.00,6860.00,11967.00,8507.00,
05/10/19-11:58:57:121,5,1032.00,18519.00,8045.58,17801.00,16792.00,24491.00,6857.00,11961.00,8492.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8048.14,17918.00,16872.00,24573.00,6852.00,11966.00,8487.00,
05/10/19-11:58:57:121,5,1032.00,18519.00,8049.17,18248.00,17979.00,24473.00,6859.00,11953.00,8495.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8049.17,18468.00,16863.00,24366.00,6850.00,11963.00,8484.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8050.19,18086.00,17742.00,24866.00,6852.00,11963.00,8491.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8050.71,17843.00,17834.00,24476.00,6857.00,11955.00,8488.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8051.73,17420.00,16594.00,24620.00,6856.00,11962.00,8488.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8050.19,17453.00,17870.00,24688.00,6851.00,11950.00,8488.00,
05/10/19-11:58:57:121,5,1032.00,18520.00,8050.71,17840.00,17426.00,24542.00,6851.00,11969.00,8488.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8048.14,17978.00,16985.00,24495.00,6849.00,11965.00,8519.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8046.61,18086.00,18137.00,24628.00,6857.00,11973.00,8536.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8045.58,18162.00,17198.00,24539.00,6854.00,11975.00,8529.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8044.04,17952.00,17237.00,24578.00,6847.00,11964.00,8532.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8045.58,17394.00,17702.00,24786.00,6859.00,11969.00,8515.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8048.14,17412.00,16849.00,24486.00,6861.00,11959.00,8478.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8049.68,17987.00,17348.00,24641.00,6858.00,11958.00,8492.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8050.19,18081.00,17402.00,24508.00,6857.00,11957.00,8485.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8051.73,18602.00,16969.00,24564.00,6850.00,11969.00,8480.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8051.73,18305.00,17492.00,24566.00,6849.00,11969.00,8484.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8049.68,18168.00,17610.00,24594.00,6847.00,11965.00,8484.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8052.24,17643.00,16880.00,24694.00,6858.00,11970.00,8484.00,
05/10/19-11:58:57:338,5,1032.00,18520.00,8049.17,17563.00,17381.00,24832.00,6858.00,11963.00,8484.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8048.14,17627.00,17336.00,24656.00,6866.00,11967.00,8507.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8048.14,17846.00,17341.00,24761.00,6863.00,11966.00,8507.00,
05/10/19-11:58:57:554,5,1032.00,18519.00,8044.56,18119.00,17567.00,24708.00,6856.00,11965.00,8496.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8044.04,18266.00,17568.00,24571.00,6849.00,11962.00,8500.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8045.07,18058.00,17353.00,24442.00,6848.00,11962.00,8494.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8048.66,17332.00,17622.00,24460.00,6855.00,11966.00,8475.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8048.66,17147.00,17235.00,24470.00,6866.00,11953.00,8489.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8049.68,17509.00,17398.00,24471.00,6852.00,11958.00,8481.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8051.22,18021.00,17559.00,24539.00,6866.00,11960.00,8492.00,
05/10/19-11:58:57:554,5,1032.00,18519.00,8049.68,18117.00,17239.00,24634.00,6847.00,11962.00,8500.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8051.22,18424.00,17298.00,24853.00,6859.00,11958.00,8500.00,
05/10/19-11:58:57:554,5,1032.00,18520.00,8050.71,18674.00,17532.00,24883.00,6860.00,11959.00,8500.00,
05/10/19-11:58:57:554,5,1032.00,18519.00,8050.71,18018.00,17216.00,24769.00,6865.00,11965.00,8500.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8048.66,17494.00,17065.00,24881.00,6861.00,11965.00,8530.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8046.09,17238.00,17375.00,24654.00,6853.00,11965.00,8539.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8045.07,17900.00,17462.00,24418.00,6852.00,11975.00,8537.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8044.04,18193.00,17521.00,24366.00,6856.00,11975.00,8530.00,
05/10/19-11:58:57:771,5,1032.00,18519.00,8046.09,18182.00,17410.00,24509.00,6859.00,11971.00,8513.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8048.14,18055.00,17347.00,24433.00,6865.00,11959.00,8477.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8049.68,18234.00,17480.00,24696.00,6863.00,11969.00,8490.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8048.66,17458.00,17195.00,24832.00,6860.00,11960.00,8488.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8051.22,17048.00,16980.00,24845.00,6865.00,11959.00,8485.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8050.71,17217.00,17605.00,24778.00,6858.00,11960.00,8484.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8051.73,17971.00,17621.00,24745.00,6859.00,11961.00,8484.00,
05/10/19-11:58:57:771,5,1032.00,18520.00,8051.73,18234.00,17380.00,24684.00,6857.00,11961.00,8484.00,
05/10/19-11:58:57:771,5,1032.00,18519.00,8050.71,18403.00,17895.00,24457.00,6858.00,11960.00,8484.00,
05/10/19-11:58:57:988,5,1032.00,18519.00,8048.14,18306.00,17280.00,24645.00,6855.00,11959.00,8499.00,
05/10/19-11:58:57:988,5,1032.00,18519.00,8046.09,17946.00,16856.00,24465.00,6857.00,11962.00,8495.00,
05/10/19-11:58:57:988,5,1032.00,18519.00,8044.56,17583.00,17326.00,24642.00,6865.00,11961.00,8506.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8044.56,17633.00,16981.00,24712.00,6856.00,11962.00,8502.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8046.09,17619.00,17406.00,24661.00,6858.00,11973.00,8495.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8048.14,18101.00,17550.00,24904.00,6859.00,11957.00,8481.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8048.14,18663.00,17251.00,24767.00,6854.00,11965.00,8474.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8050.71,18392.00,17810.00,24814.00,6851.00,11964.00,8477.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8050.71,17967.00,17589.00,24786.00,6856.00,11969.00,8490.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8049.68,17466.00,17124.00,24819.00,6862.00,11964.00,8476.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8050.19,17093.00,17548.00,24657.00,6864.00,11963.00,8476.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8050.71,17643.00,17260.00,24609.00,6854.00,11966.00,8476.00,
05/10/19-11:58:57:988,5,1032.00,18520.00,8050.71,17677.00,17026.00,24500.00,6854.00,11967.00,8476.00,
05/10/19-11:58:58:205,5,1032.00,18519.00,8048.14,17937.00,17675.00,24617.00,6850.00,11979.00,8531.00,
05/10/19-11:58:58:205,5,1032.00,18519.00,8046.61,18172.00,17765.00,24462.00,6846.00,11978.00,8541.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8045.07,18386.00,17449.00,24762.00,6840.00,11976.00,8531.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8044.04,17680.00,17598.00,24775.00,6852.00,11979.00,8532.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8045.58,17344.00,17568.00,24855.00,6848.00,11968.00,8514.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8048.14,17318.00,17290.00,24846.00,6863.00,11965.00,8486.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8048.14,17645.00,17471.00,24816.00,6855.00,11970.00,8484.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8049.68,18084.00,17330.00,24688.00,6861.00,11963.00,8485.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8051.22,18355.00,17310.00,24652.00,6852.00,11963.00,8493.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8051.73,18246.00,17699.00,24606.00,6848.00,11965.00,8489.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8051.22,18479.00,17415.00,24508.00,6855.00,11964.00,8489.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8051.22,18390.00,17058.00,24679.00,6863.00,11963.00,8489.00,
05/10/19-11:58:58:205,5,1032.00,18520.00,8049.68,17615.00,17527.00,24764.00,6857.00,11961.00,8489.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8048.14,17449.00,17430.00,24827.00,6850.00,11956.00,8500.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8047.63,17543.00,17357.00,24702.00,6861.00,11963.00,8499.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8044.56,17863.00,17423.00,24811.00,6848.00,11967.00,8496.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8044.04,18264.00,17464.00,24763.00,6861.00,11968.00,8502.00,
05/10/19-11:58:58:422,5,1032.00,18519.00,8045.58,18209.00,17318.00,24638.00,6859.00,11973.00,8491.00,
05/10/19-11:58:58:422,5,1032.00,18519.00,8048.14,18086.00,17191.00,24659.00,6859.00,11959.00,8475.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8048.14,18001.00,17272.00,24694.00,6847.00,11973.00,8484.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8050.19,17778.00,17091.00,24626.00,6848.00,11959.00,8479.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8050.71,17401.00,17308.00,24675.00,6860.00,11962.00,8480.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8051.73,17371.00,17325.00,24832.00,6844.00,11957.00,8485.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8050.19,17530.00,17514.00,24700.00,6849.00,11966.00,8485.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8050.71,17919.00,17856.00,24780.00,6849.00,11957.00,8485.00,
05/10/19-11:58:58:422,5,1032.00,18520.00,8049.68,18130.00,17698.00,24775.00,6848.00,11969.00,8485.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8048.66,18096.00,17406.00,24692.00,6855.00,11970.00,8534.00,
05/10/19-11:58:58:639,5,1032.00,18519.00,8046.61,18018.00,17483.00,25077.00,6847.00,11977.00,8538.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8044.04,17907.00,17249.00,24811.00,6850.00,11980.00,8536.00,
05/10/19-11:58:58:639,5,1032.00,18519.00,8044.56,17693.00,17065.00,24618.00,6854.00,11976.00,8535.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8044.56,17247.00,17377.00,24760.00,6852.00,11970.00,8513.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8048.14,17596.00,17480.00,24713.00,6854.00,11956.00,8481.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8048.14,18065.00,17550.00,24486.00,6857.00,11974.00,8488.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8049.17,18291.00,17660.00,24586.00,6860.00,11961.00,8483.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8049.17,18496.00,17656.00,24468.00,6848.00,11968.00,8485.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8051.22,17971.00,17533.00,24545.00,6841.00,11970.00,8490.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8050.19,18110.00,17115.00,24596.00,6851.00,11965.00,8490.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8051.73,17792.00,17341.00,24608.00,6859.00,11967.00,8490.00,
05/10/19-11:58:58:639,5,1032.00,18520.00,8051.22,17663.00,16936.00,24815.00,6854.00,11963.00,8490.00,
05/10/19-11:58:58:856,5,1032.00,18519.00,8048.66,17746.00,17054.00,24729.00,6852.00,11962.00,8501.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8046.61,17926.00,17222.00,24878.00,6860.00,11956.00,8503.00,
05/10/19-11:58:58:856,5,1032.00,18519.00,8044.56,18373.00,17584.00,24860.00,6856.00,11973.00,8511.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8044.04,18866.00,17289.00,24813.00,6856.00,11972.00,8505.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8045.58,17933.00,17687.00,24744.00,6855.00,11957.00,8492.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8047.63,17679.00,17523.00,24771.00,6854.00,11963.00,8489.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8049.68,17575.00,17150.00,24643.00,6859.00,11957.00,8487.00,
05/10/19-11:58:58:856,5,1032.00,18519.00,8048.66,17625.00,17369.00,24581.00,6844.00,11963.00,8491.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8051.22,17417.00,17576.00,24582.00,6857.00,11958.00,8490.00,
05/10/19-11:58:58:856,5,1032.00,18519.00,8051.22,17656.00,17417.00,24576.00,6856.00,11960.00,8478.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8049.17,17960.00,17807.00,24603.00,6854.00,11963.00,8478.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8050.71,18134.00,17550.00,24665.00,6851.00,11966.00,8478.00,
05/10/19-11:58:58:856,5,1032.00,18520.00,8050.19,17989.00,17715.00,24748.00,6856.00,11965.00,8478.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8048.14,17550.00,17462.00,24751.00,6857.00,11968.00,8533.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8046.61,17470.00,17315.00,24893.00,6857.00,11973.00,8534.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8044.04,17795.00,17563.00,24943.00,6855.00,11976.00,8527.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8044.56,17949.00,17756.00,24754.00,6847.00,11977.00,8538.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8044.56,18372.00,17234.00,24791.00,6850.00,11976.00,8509.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8048.14,18198.00,17238.00,24596.00,6846.00,11956.00,8490.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8050.19,18077.00,17173.00,24639.00,6853.00,11972.00,8485.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8049.68,18582.00,16747.00,24662.00,6855.00,11963.00,8496.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8051.73,17811.00,17269.00,24739.00,6858.00,11966.00,8481.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8050.71,17284.00,17461.00,24637.00,6850.00,11957.00,8489.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8050.71,17931.00,17335.00,24928.00,6854.00,11958.00,8489.00,
05/10/19-11:58:59:73,5,1032.00,18520.00,8052.24,18275.00,17251.00,24820.00,6858.00,11965.00,8489.00,
05/10/19-11:58:59:73,5,1032.00,18519.00,8050.71,18569.00,17535.00,24946.00,6860.00,11971.00,8489.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8048.14,18029.00,17575.00,24746.00,6846.00,11961.00,8502.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8047.63,17523.00,17766.00,24886.00,6860.00,11962.00,8506.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8044.04,18321.00,16904.00,24916.00,6860.00,11967.00,8498.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8044.56,17862.00,16929.00,24770.00,6857.00,11964.00,8504.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8046.09,17107.00,17786.00,24904.00,6853.00,11955.00,8496.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8048.14,17776.00,17759.00,24818.00,6856.00,11962.00,8481.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8048.66,18153.00,17727.00,24867.00,6852.00,11957.00,8486.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8050.71,18153.00,17648.00,24937.00,6852.00,11961.00,8484.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8051.22,17880.00,17233.00,25040.00,6854.00,11963.00,8482.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8050.19,17307.00,17349.00,25029.00,6854.00,11959.00,8486.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8050.71,17740.00,17170.00,25075.00,6852.00,11960.00,8486.00,
05/10/19-11:58:59:289,5,1032.00,18520.00,8049.17,17829.00,17082.00,25238.00,6850.00,11961.00,8486.00,
05/10/19-11:58:59:289,5,1032.00,18519.00,8049.68,17802.00,17469.00,25004.00,6854.00,11965.00,8486.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8048.66,18690.00,17579.00,25252.00,6854.00,11976.00,8533.00,
05/10/19-11:58:59:506,5,1032.00,18519.00,8046.09,17967.00,17215.00,24967.00,6853.00,11977.00,8534.00,
05/10/19-11:58:59:506,5,1032.00,18519.00,8045.58,17877.00,16508.00,25043.00,6848.00,11981.00,8532.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8044.04,18123.00,16697.00,24918.00,6857.00,11968.00,8533.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8046.09,17573.00,17530.00,24976.00,6844.00,11972.00,8511.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8048.14,17935.00,17732.00,24713.00,6857.00,11965.00,8483.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8049.17,18268.00,17416.00,25009.00,6859.00,11963.00,8489.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8050.19,18509.00,17504.00,24951.00,6852.00,11966.00,8481.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8049.68,17920.00,17530.00,25122.00,6850.00,11960.00,8487.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8051.22,17675.00,17107.00,25303.00,6853.00,11961.00,8481.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8051.22,17199.00,17093.00,25237.00,6853.00,11957.00,8481.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8048.14,18110.00,16911.00,25357.00,6856.00,11966.00,8481.00,
05/10/19-11:58:59:506,5,1032.00,18520.00,8050.19,18234.00,17369.00,25247.00,6848.00,11964.00,8481.00,
05/10/19-11:58:59:723,5,1032.00,18519.00,8048.14,17970.00,17357.00,25188.00,6847.00,11965.00,8497.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8047.12,18134.00,16961.00,25118.00,6849.00,11967.00,8499.00,
05/10/19-11:58:59:723,5,1032.00,18519.00,8044.56,17993.00,17167.00,25098.00,6854.00,11971.00,8500.00,
05/10/19-11:58:59:723,5,1032.00,18519.00,8044.04,18047.00,17343.00,25138.00,6844.00,11967.00,8501.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8046.09,17539.00,17601.00,25213.00,6848.00,11958.00,8493.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8048.14,17745.00,17470.00,25325.00,6854.00,11961.00,8487.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8048.66,18182.00,17502.00,25167.00,6848.00,11966.00,8475.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8049.68,18229.00,17466.00,25319.00,6841.00,11960.00,8484.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8049.17,18057.00,17694.00,25383.00,6851.00,11964.00,8489.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8050.19,17686.00,17353.00,25360.00,6862.00,11964.00,8499.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8050.19,17554.00,17325.00,25420.00,6860.00,11959.00,8499.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8050.19,18121.00,17217.00,25374.00,6862.00,11961.00,8499.00,
05/10/19-11:58:59:723,5,1032.00,18520.00,8050.19,17827.00,17712.00,25367.00,6858.00,11963.00,8499.00,
05/10/19-11:58:59:940,5,1032.00,18520.00,8048.66,18215.00,17391.00,25235.00,6855.00,11980.00,8528.00,
05/10/19-11:58:59:940,5,1032.00,18520.00,8046.61,18326.00,17258.00,25344.00,6850.00,11981.00,8535.00,
05/10/19-11:58:59:940,5,1032.00,18519.00,8045.07,17996.00,17242.00,25411.00,6855.00,11975.00,8535.00,
