Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
06/28/19-16:44:48:884,3,965.00,16472.00,8240.84,17912.00,17989.00,24873.00,6767.00,12885.00,8825.00,
06/28/19-16:44:48:884,3,966.00,16472.00,8240.84,17763.00,18502.00,24905.00,6766.00,12891.00,8815.00,
06/28/19-16:44:48:884,3,965.00,16472.00,8241.35,17922.00,17910.00,24887.00,6765.00,12890.00,8822.00,
06/28/19-16:44:48:884,3,963.00,16472.00,8241.35,18234.00,17797.00,24835.00,6760.00,12893.00,8813.00,
06/28/19-16:44:48:884,3,966.00,16472.00,8240.84,18407.00,18430.00,24851.00,6770.00,12883.00,8825.00,
06/28/19-16:44:48:884,3,965.00,16472.00,8241.86,18118.00,18631.00,24846.00,6761.00,12883.00,8825.00,
06/28/19-16:44:48:884,3,968.00,16472.00,8242.38,17841.00,18041.00,24764.00,6762.00,12881.00,8825.00,
06/28/19-16:44:48:884,3,966.00,16472.00,8240.84,17874.00,17653.00,24850.00,6775.00,12887.00,8825.00,
06/28/19-16:44:49:101,3,965.00,16472.00,8240.33,17925.00,18320.00,24914.00,6764.00,12882.00,8842.00,
06/28/19-16:44:49:101,3,965.00,16472.00,8238.28,18152.00,18289.00,24830.00,6755.00,12886.00,8847.00,
06/28/19-16:44:49:101,3,964.00,16472.00,8236.74,18103.00,17593.00,24874.00,6756.00,12888.00,8840.00,
06/28/19-16:44:49:101,3,965.00,16472.00,8236.74,17908.00,17506.00,24887.00,6767.00,12888.00,8835.00,
06/28/19-16:44:49:101,3,966.00,16472.00,8237.25,17748.00,18102.00,24870.00,6763.00,12886.00,8843.00,
06/28/19-16:44:49:101,3,965.00,16472.00,8240.84,17732.00,17923.00,24941.00,6771.00,12895.00,8826.00,
06/28/19-16:44:49:101,3,967.00,16472.00,8241.35,17750.00,17320.00,24853.00,6768.00,12883.00,8823.00,
06/28/19-16:44:49:101,3,967.00,16472.00,8240.84,17945.00,17608.00,24828.00,6764.00,12890.00,8826.00,
06/28/19-16:44:49:101,3,966.00,16472.00,8241.35,17914.00,18374.00,24845.00,6759.00,12887.00,8832.00,
06/28/19-16:44:49:101,3,966.00,16472.00,8242.89,17660.00,17965.00,24882.00,6770.00,12888.00,8820.00,
06/28/19-16:44:49:101,3,963.00,16472.00,8241.35,17675.00,17454.00,24908.00,6770.00,12881.00,8820.00,
06/28/19-16:44:49:101,3,962.00,16472.00,8241.86,17785.00,17948.00,24857.00,6768.00,12885.00,8820.00,
06/28/19-16:44:49:101,3,966.00,16472.00,8241.86,17887.00,18353.00,24824.00,6763.00,12879.00,8820.00,
06/28/19-16:44:49:318,3,965.00,16472.00,8241.35,18110.00,17807.00,24796.00,6764.00,12893.00,8880.00,
06/28/19-16:44:49:318,3,964.00,16472.00,8237.25,18307.00,17638.00,24766.00,6759.00,12901.00,8871.00,
06/28/19-16:44:49:318,3,965.00,16472.00,8236.74,18116.00,18048.00,24769.00,6763.00,12893.00,8876.00,
06/28/19-16:44:49:318,3,966.00,16472.00,8236.74,18064.00,18209.00,24707.00,6765.00,12894.00,8875.00,
06/28/19-16:44:49:318,3,964.00,16472.00,8237.76,18105.00,17668.00,24827.00,6767.00,12894.00,8846.00,
06/28/19-16:44:49:318,3,967.00,16472.00,8240.84,18250.00,17616.00,25019.00,6765.00,12891.00,8810.00,
06/28/19-16:44:49:318,3,962.00,16472.00,8240.84,18098.00,18180.00,25117.00,6760.00,12887.00,8816.00,
06/28/19-16:44:49:318,3,966.00,16472.00,8241.86,17717.00,18413.00,24853.00,6774.00,12884.00,8820.00,
06/28/19-16:44:49:318,3,966.00,16472.00,8241.86,17668.00,17877.00,24867.00,6777.00,12888.00,8821.00,
06/28/19-16:44:49:318,3,966.00,16472.00,8241.35,17949.00,17683.00,24918.00,6776.00,12882.00,8816.00,
06/28/19-16:44:49:318,3,964.00,16472.00,8241.86,17645.00,18326.00,24657.00,6771.00,12880.00,8816.00,
06/28/19-16:44:49:318,3,964.00,16472.00,8242.38,18001.00,18210.00,24877.00,6769.00,12890.00,8816.00,
06/28/19-16:44:49:318,3,966.00,16472.00,8240.84,18045.00,17540.00,24971.00,6772.00,12890.00,8816.00,
06/28/19-16:44:49:534,3,966.00,16472.00,8241.86,17740.00,17714.00,24818.00,6776.00,12897.00,8839.00,
06/28/19-16:44:49:534,3,964.00,16472.00,8237.76,17710.00,18221.00,24905.00,6768.00,12893.00,8837.00,
06/28/19-16:44:49:534,3,965.00,16472.00,8236.74,17780.00,18052.00,24652.00,6770.00,12888.00,8840.00,
06/28/19-16:44:49:534,3,964.00,16472.00,8236.74,17992.00,17684.00,24808.00,6765.00,12881.00,8842.00,
06/28/19-16:44:49:534,3,965.00,16472.00,8237.76,18083.00,17933.00,24898.00,6767.00,12886.00,8830.00,
06/28/19-16:44:49:534,3,961.00,16472.00,8240.84,17924.00,18251.00,24823.00,6768.00,12891.00,8823.00,
06/28/19-16:44:49:534,3,964.00,16472.00,8240.84,17765.00,17835.00,24817.00,6772.00,12884.00,8824.00,
06/28/19-16:44:49:534,3,965.00,16472.00,8240.84,17789.00,17586.00,24694.00,6768.00,12886.00,8818.00,
06/28/19-16:44:49:534,3,964.00,16472.00,8241.35,18017.00,17847.00,24725.00,6766.00,12887.00,8825.00,
06/28/19-16:44:49:534,3,964.00,16472.00,8241.86,18313.00,18075.00,24669.00,6766.00,12890.00,8825.00,
06/28/19-16:44:49:534,3,964.00,16472.00,8241.35,18372.00,17841.00,24625.00,6769.00,12883.00,8825.00,
06/28/19-16:44:49:534,3,966.00,16472.00,8241.86,18092.00,17777.00,24898.00,6760.00,12898.00,8825.00,
06/28/19-16:44:49:534,3,966.00,16472.00,8240.84,17852.00,17945.00,24808.00,6761.00,12889.00,8825.00,
06/28/19-16:44:49:751,3,965.00,16472.00,8241.35,17680.00,18283.00,24679.00,6772.00,12901.00,8872.00,
06/28/19-16:44:49:751,3,966.00,16472.00,8238.28,17836.00,18227.00,24907.00,6758.00,12905.00,8877.00,
06/28/19-16:44:49:751,3,965.00,16472.00,8237.25,18007.00,17820.00,24823.00,6769.00,12900.00,8873.00,
06/28/19-16:44:49:751,3,963.00,16472.00,8236.74,17831.00,17990.00,24734.00,6762.00,12905.00,8886.00,
06/28/19-16:44:49:751,3,965.00,16472.00,8237.76,17714.00,18076.00,24758.00,6765.00,12901.00,8847.00,
06/28/19-16:44:49:751,3,966.00,16472.00,8240.33,17573.00,17813.00,24675.00,6763.00,12888.00,8825.00,
06/28/19-16:44:49:751,3,965.00,16472.00,8240.84,17757.00,17534.00,24806.00,6759.00,12897.00,8821.00,
06/28/19-16:44:49:751,3,966.00,16472.00,8240.84,17937.00,17860.00,24774.00,6763.00,12883.00,8818.00,
06/28/19-16:44:49:751,3,968.00,16472.00,8240.84,18037.00,18167.00,24743.00,6767.00,12888.00,8825.00,
06/28/19-16:44:49:751,3,966.00,16472.00,8241.35,18060.00,17853.00,24765.00,6775.00,12879.00,8818.00,
06/28/19-16:44:49:751,3,965.00,16472.00,8243.40,17769.00,17742.00,24727.00,6767.00,12881.00,8818.00,
06/28/19-16:44:49:751,3,968.00,16472.00,8241.35,17956.00,18359.00,24765.00,6762.00,12881.00,8818.00,
06/28/19-16:44:49:751,3,965.00,16472.00,8241.86,17900.00,18187.00,24687.00,6759.00,12888.00,8818.00,
06/28/19-16:44:49:968,3,964.00,16472.00,8240.84,18245.00,17592.00,24674.00,6774.00,12889.00,8839.00,
06/28/19-16:44:49:968,3,968.00,16472.00,8238.79,18302.00,17628.00,24786.00,6770.00,12888.00,8837.00,
06/28/19-16:44:49:968,3,963.00,16472.00,8236.74,18251.00,17581.00,24646.00,6755.00,12884.00,8844.00,
06/28/19-16:44:49:968,3,964.00,16472.00,8236.74,17729.00,17630.00,24647.00,6768.00,12890.00,8839.00,
06/28/19-16:44:49:968,3,965.00,16472.00,8237.76,18214.00,17367.00,24890.00,6765.00,12882.00,8832.00,
06/28/19-16:44:49:968,3,965.00,16472.00,8240.84,18213.00,17372.00,24638.00,6761.00,12885.00,8818.00,
06/28/19-16:44:49:968,3,966.00,16472.00,8240.84,18049.00,17951.00,24603.00,6762.00,12886.00,8825.00,
06/28/19-16:44:49:968,3,965.00,16472.00,8241.86,18212.00,18041.00,24850.00,6759.00,12895.00,8825.00,
06/28/19-16:44:49:968,3,965.00,16472.00,8240.84,17646.00,17795.00,24625.00,6769.00,12886.00,8814.00,
06/28/19-16:44:49:968,3,964.00,16472.00,8240.84,17627.00,17724.00,24668.00,6772.00,12887.00,8823.00,
06/28/19-16:44:49:968,3,965.00,16472.00,8242.38,17493.00,18534.00,24733.00,6767.00,12877.00,8823.00,
06/28/19-16:44:49:968,3,967.00,16472.00,8241.35,18099.00,18557.00,24697.00,6768.00,12890.00,8823.00,
06/28/19-16:44:49:968,3,967.00,16473.00,8241.86,17965.00,18630.00,24580.00,6772.00,12876.00,8823.00,
06/28/19-16:44:50:185,3,965.00,16472.00,8241.35,18028.00,18378.00,24673.00,6756.00,12900.00,8877.00,
06/28/19-16:44:50:185,3,964.00,16472.00,8237.76,18161.00,18756.00,24754.00,6777.00,12900.00,8884.00,
06/28/19-16:44:50:185,3,963.00,16472.00,8237.25,17726.00,18508.00,24672.00,6768.00,12901.00,8875.00,
06/28/19-16:44:50:185,3,965.00,16472.00,8236.74,17984.00,17957.00,24752.00,6765.00,12907.00,8884.00,
06/28/19-16:44:50:185,3,967.00,16472.00,8237.25,18478.00,17915.00,24625.00,6764.00,12900.00,8856.00,
06/28/19-16:44:50:185,3,966.00,16472.00,8240.33,17908.00,18027.00,24561.00,6771.00,12891.00,8823.00,
06/28/19-16:44:50:185,3,966.00,16472.00,8240.84,18226.00,17497.00,24656.00,6770.00,12901.00,8827.00,
06/28/19-16:44:50:185,3,963.00,16472.00,8241.35,17896.00,17144.00,24605.00,6760.00,12887.00,8824.00,
06/28/19-16:44:50:185,3,965.00,16472.00,8241.86,17639.00,17066.00,24628.00,6761.00,12891.00,8824.00,
06/28/19-16:44:50:185,3,966.00,16472.00,8241.86,18003.00,17573.00,24670.00,6764.00,12886.00,8825.00,
06/28/19-16:44:50:185,3,965.00,16472.00,8241.35,17994.00,17073.00,24549.00,6770.00,12891.00,8825.00,
06/28/19-16:44:50:185,3,965.00,16472.00,8241.86,17798.00,17425.00,24627.00,6760.00,12880.00,8825.00,
06/28/19-16:44:50:185,3,967.00,16472.00,8240.84,18006.00,17770.00,24655.00,6770.00,12884.00,8825.00,
06/28/19-16:44:50:402,3,964.00,16471.00,8240.84,17635.00,18269.00,24593.00,6760.00,12890.00,8847.00,
06/28/19-16:44:50:402,3,968.00,16472.00,8237.76,17681.00,18253.00,24691.00,6773.00,12890.00,8845.00,
06/28/19-16:44:50:402,3,963.00,16472.00,8237.25,17784.00,18449.00,24669.00,6760.00,12890.00,8846.00,
06/28/19-16:44:50:402,3,964.00,16472.00,8236.74,17985.00,18797.00,24585.00,6761.00,12888.00,8846.00,
06/28/19-16:44:50:402,3,965.00,16472.00,8237.76,17841.00,18684.00,24568.00,6760.00,12881.00,8835.00,
06/28/19-16:44:50:402,3,966.00,16472.00,8240.84,17938.00,18463.00,24643.00,6764.00,12885.00,8828.00,
06/28/19-16:44:50:402,3,964.00,16472.00,8240.84,17854.00,18290.00,24505.00,6767.00,12889.00,8834.00,
06/28/19-16:44:50:402,3,964.00,16472.00,8241.35,17821.00,18474.00,24549.00,6769.00,12882.00,8824.00,
06/28/19-16:44:50:402,3,963.00,16472.00,8241.35,18058.00,18059.00,24566.00,6760.00,12891.00,8824.00,
06/28/19-16:44:50:402,3,965.00,16472.00,8241.35,18298.00,17454.00,24470.00,6757.00,12886.00,8820.00,
06/28/19-16:44:50:402,3,967.00,16472.00,8241.86,18361.00,17288.00,24670.00,6768.00,12891.00,8820.00,
06/28/19-16:44:50:402,3,967.00,16472.00,8242.38,19113.00,17254.00,24619.00,6773.00,12876.00,8820.00,
06/28/19-16:44:50:402,3,966.00,16472.00,8242.89,17690.00,17427.00,24551.00,6766.00,12887.00,8820.00,
06/28/19-16:44:50:619,3,965.00,16472.00,8240.84,18091.00,17047.00,24576.00,6771.00,12903.00,8877.00,
06/28/19-16:44:50:619,3,965.00,16472.00,8237.76,17663.00,17798.00,24499.00,6758.00,12901.00,8872.00,
06/28/19-16:44:50:619,3,963.00,16472.00,8236.74,18166.00,17869.00,24645.00,6763.00,12896.00,8873.00,
06/28/19-16:44:50:619,3,965.00,16472.00,8236.74,17913.00,17870.00,24589.00,6757.00,12906.00,8883.00,
06/28/19-16:44:50:619,3,964.00,16472.00,8236.74,17598.00,18196.00,24504.00,6765.00,12888.00,8854.00,
06/28/19-16:44:50:619,3,964.00,16472.00,8240.84,17664.00,18548.00,24553.00,6763.00,12889.00,8829.00,
06/28/19-16:44:50:619,3,966.00,16472.00,8241.35,17434.00,18376.00,24564.00,6768.00,12884.00,8822.00,
06/28/19-16:44:50:619,3,966.00,16472.00,8241.35,18121.00,18206.00,24581.00,6768.00,12888.00,8823.00,
06/28/19-16:44:50:619,3,967.00,16472.00,8240.84,17841.00,18384.00,24533.00,6766.00,12884.00,8824.00,
06/28/19-16:44:50:619,3,966.00,16472.00,8242.38,18061.00,18395.00,24528.00,6765.00,12883.00,8827.00,
06/28/19-16:44:50:619,3,966.00,16472.00,8241.86,17809.00,17997.00,24492.00,6766.00,12894.00,8827.00,
06/28/19-16:44:50:619,3,965.00,16472.00,8241.86,17719.00,18061.00,24593.00,6761.00,12886.00,8827.00,
06/28/19-16:44:50:619,3,966.00,16472.00,8241.35,18059.00,18064.00,24533.00,6767.00,12885.00,8827.00,
06/28/19-16:44:50:836,3,966.00,16472.00,8240.84,18289.00,17878.00,24478.00,6769.00,12887.00,8845.00,
06/28/19-16:44:50:836,3,965.00,16472.00,8238.79,18273.00,17368.00,24546.00,6764.00,12892.00,8842.00,
06/28/19-16:44:50:836,3,965.00,16472.00,8237.25,18053.00,17346.00,24463.00,6766.00,12891.00,8840.00,
06/28/19-16:44:50:836,3,964.00,16472.00,8236.74,18032.00,17704.00,24485.00,6761.00,12885.00,8845.00,
06/28/19-16:44:50:836,3,964.00,16472.00,8237.76,17910.00,17616.00,24618.00,6763.00,12889.00,8829.00,
06/28/19-16:44:50:836,3,965.00,16472.00,8240.84,18115.00,17628.00,24564.00,6763.00,12885.00,8826.00,
06/28/19-16:44:50:836,3,964.00,16472.00,8240.84,18056.00,18149.00,24514.00,6750.00,12884.00,8823.00,
06/28/19-16:44:50:836,3,963.00,16472.00,8241.86,17866.00,18081.00,24391.00,6765.00,12898.00,8819.00,
06/28/19-16:44:50:836,3,965.00,16472.00,8241.35,17593.00,18232.00,24559.00,6761.00,12884.00,8815.00,
06/28/19-16:44:50:836,3,967.00,16472.00,8241.86,17642.00,18072.00,24522.00,6766.00,12889.00,8821.00,
06/28/19-16:44:50:836,3,966.00,16472.00,8241.35,17583.00,18303.00,24518.00,6770.00,12885.00,8821.00,
06/28/19-16:44:50:836,3,965.00,16472.00,8241.86,17634.00,18396.00,24548.00,6766.00,12887.00,8821.00,
06/28/19-16:44:50:836,3,965.00,16472.00,8241.35,17860.00,18134.00,24493.00,6768.00,12888.00,8821.00,
06/28/19-16:44:51:52,3,964.00,16472.00,8241.35,18026.00,17957.00,24479.00,6756.00,12903.00,8871.00,
06/28/19-16:44:51:52,3,965.00,16472.00,8238.28,18004.00,18122.00,24488.00,6756.00,12904.00,8878.00,
06/28/19-16:44:51:52,3,965.00,16471.00,8236.74,18029.00,17815.00,24413.00,6769.00,12905.00,8871.00,
06/28/19-16:44:51:52,3,966.00,16472.00,8236.74,18124.00,17621.00,24472.00,6765.00,12902.00,8871.00,
06/28/19-16:44:51:52,3,962.00,16472.00,8237.76,16481.00,17937.00,23375.00,6763.00,12892.00,8852.00,
06/28/19-16:44:51:52,3,964.00,16472.00,8240.84,15415.00,16788.00,24474.00,6768.00,12888.00,8818.00,
06/28/19-16:44:51:52,3,964.00,16472.00,8240.84,20016.00,18506.00,24644.00,6764.00,12891.00,8814.00,
06/28/19-16:44:51:52,3,963.00,16472.00,8242.38,17276.00,17427.00,24310.00,6760.00,12891.00,8818.00,
06/28/19-16:44:51:52,3,966.00,16472.00,8241.35,18594.00,18052.00,24662.00,6766.00,12887.00,8826.00,
06/28/19-16:44:51:52,3,965.00,16472.00,8242.38,17924.00,18409.00,24469.00,6760.00,12884.00,8823.00,
06/28/19-16:44:51:52,3,967.00,16472.00,8241.35,17328.00,17886.00,24429.00,6764.00,12888.00,8823.00,
06/28/19-16:44:51:52,3,965.00,16472.00,8241.86,17946.00,18203.00,24510.00,6772.00,12891.00,8823.00,
06/28/19-16:44:51:52,3,965.00,16472.00,8241.86,17962.00,17766.00,24455.00,6771.00,12886.00,8823.00,
06/28/19-16:44:51:269,3,965.00,16472.00,8240.84,18059.00,18127.00,24522.00,6768.00,12883.00,8844.00,
06/28/19-16:44:51:269,3,966.00,16472.00,8237.76,17613.00,18403.00,24584.00,6764.00,12887.00,8847.00,
06/28/19-16:44:51:269,3,966.00,16471.00,8236.74,17548.00,17888.00,24786.00,6766.00,12891.00,8850.00,
06/28/19-16:44:51:269,3,963.00,16472.00,8236.74,18573.00,19371.00,24537.00,6766.00,12893.00,8834.00,
06/28/19-16:44:51:269,3,965.00,16472.00,8237.25,16998.00,17596.00,24405.00,6757.00,12889.00,8833.00,
06/28/19-16:44:51:269,3,966.00,16472.00,8240.84,19660.00,17730.00,24823.00,6768.00,12895.00,8824.00,
06/28/19-16:44:51:269,3,965.00,16472.00,8240.84,15847.00,17913.00,24697.00,6764.00,12888.00,8820.00,
06/28/19-16:44:51:269,3,966.00,16472.00,8241.86,17738.00,17264.00,24469.00,6770.00,12888.00,8822.00,
06/28/19-16:44:51:269,3,966.00,16472.00,8241.35,18777.00,17949.00,24317.00,6764.00,12893.00,8830.00,
06/28/19-16:44:51:269,3,966.00,16472.00,8241.86,17531.00,18139.00,24479.00,6769.00,12883.00,8819.00,
06/28/19-16:44:51:269,3,966.00,16471.00,8242.38,17984.00,18088.00,24394.00,6775.00,12896.00,8819.00,
06/28/19-16:44:51:269,3,963.00,16472.00,8241.86,17499.00,17693.00,24649.00,6758.00,12888.00,8819.00,
06/28/19-16:44:51:269,3,965.00,16472.00,8240.84,18095.00,17772.00,24391.00,6765.00,12886.00,8819.00,
06/28/19-16:44:51:486,3,962.00,16472.00,8241.35,17958.00,18153.00,24471.00,6761.00,12903.00,8867.00,
06/28/19-16:44:51:486,3,966.00,16472.00,8238.28,17716.00,18323.00,24352.00,6772.00,12907.00,8875.00,
06/28/19-16:44:51:486,3,965.00,16472.00,8236.74,17731.00,17951.00,24522.00,6764.00,12901.00,8880.00,
06/28/19-16:44:51:486,3,965.00,16472.00,8236.74,17677.00,18192.00,24381.00,6766.00,12900.00,8888.00,
06/28/19-16:44:51:486,3,964.00,16471.00,8237.25,18568.00,17106.00,24944.00,6768.00,12888.00,8853.00,
06/28/19-16:44:51:486,3,966.00,16472.00,8240.33,16870.00,16973.00,24251.00,6765.00,12893.00,8829.00,
06/28/19-16:44:51:486,3,965.00,16472.00,8240.84,18584.00,17238.00,24270.00,6775.00,12888.00,8818.00,
06/28/19-16:44:51:486,3,967.00,16472.00,8240.84,17700.00,18492.00,24454.00,6767.00,12887.00,8819.00,
06/28/19-16:44:51:486,3,966.00,16472.00,8240.84,18222.00,17171.00,24452.00,6764.00,12885.00,8823.00,
06/28/19-16:44:51:486,3,963.00,16472.00,8241.86,18014.00,18473.00,24388.00,6759.00,12884.00,8831.00,
06/28/19-16:44:51:486,3,963.00,16472.00,8241.35,18220.00,17548.00,24473.00,6768.00,12888.00,8831.00,
06/28/19-16:44:51:486,3,965.00,16472.00,8242.89,18140.00,17887.00,24388.00,6774.00,12895.00,8831.00,
06/28/19-16:44:51:486,3,964.00,16472.00,8240.84,18052.00,17667.00,24433.00,6758.00,12888.00,8831.00,
06/28/19-16:44:51:703,3,963.00,16472.00,8240.84,18409.00,17551.00,24322.00,6772.00,12888.00,8843.00,
06/28/19-16:44:51:703,3,964.00,16472.00,8238.28,17977.00,17661.00,24313.00,6765.00,12890.00,8852.00,
06/28/19-16:44:51:703,3,964.00,16470.00,8236.74,18003.00,17990.00,24370.00,6766.00,12886.00,8842.00,
06/28/19-16:44:51:703,3,963.00,16472.00,8236.74,17785.00,17805.00,24696.00,6764.00,12885.00,8850.00,
06/28/19-16:44:51:703,3,965.00,16472.00,8237.76,17434.00,18040.00,24325.00,6771.00,12889.00,8837.00,
06/28/19-16:44:51:703,3,964.00,16472.00,8240.84,17928.00,18234.00,24235.00,6766.00,12885.00,8826.00,
06/28/19-16:44:51:703,3,966.00,16472.00,8241.35,18193.00,18144.00,24434.00,6766.00,12888.00,8817.00,
06/28/19-16:44:51:703,3,966.00,16472.00,8240.84,18276.00,18467.00,24231.00,6762.00,12890.00,8831.00,
06/28/19-16:44:51:703,3,965.00,16472.00,8241.35,17737.00,18358.00,24388.00,6771.00,12886.00,8831.00,
06/28/19-16:44:51:703,3,967.00,16472.00,8241.86,17993.00,18229.00,24268.00,6761.00,12889.00,8824.00,
06/28/19-16:44:51:703,3,964.00,16472.00,8241.86,17431.00,17907.00,24347.00,6769.00,12885.00,8824.00,
06/28/19-16:44:51:703,3,966.00,16472.00,8242.38,17956.00,17610.00,24303.00,6765.00,12891.00,8824.00,
06/28/19-16:44:51:703,3,962.00,16472.00,8241.35,17774.00,17397.00,24396.00,6768.00,12891.00,8824.00,
06/28/19-16:44:51:920,3,965.00,16472.00,8240.84,17059.00,17561.00,24200.00,6760.00,12909.00,8880.00,
06/28/19-16:44:51:920,3,965.00,16471.00,8237.76,17968.00,17775.00,24307.00,6762.00,12897.00,8873.00,
06/28/19-16:44:51:920,3,965.00,16472.00,8237.25,17913.00,18139.00,24477.00,6764.00,12908.00,8875.00,
06/28/19-16:44:51:920,3,964.00,16472.00,8236.74,17440.00,17938.00,24235.00,6760.00,12898.00,8876.00,
06/28/19-16:44:51:920,3,965.00,16472.00,8236.74,18331.00,18374.00,24441.00,6767.00,12889.00,8851.00,
06/28/19-16:44:51:920,3,966.00,16472.00,8240.84,18355.00,18288.00,24403.00,6771.00,12888.00,8834.00,
06/28/19-16:44:51:920,3,964.00,16472.00,8240.84,18321.00,18080.00,24223.00,6763.00,12891.00,8823.00,
06/28/19-16:44:51:920,3,965.00,16472.00,8241.86,17856.00,18155.00,24254.00,6766.00,12883.00,8822.00,
06/28/19-16:44:51:920,3,965.00,16472.00,8242.89,17935.00,17959.00,24354.00,6762.00,12886.00,8822.00,
06/28/19-16:44:51:920,3,965.00,16472.00,8241.35,17760.00,17751.00,24205.00,6767.00,12894.00,8822.00,
06/28/19-16:44:51:920,3,965.00,16472.00,8241.86,17987.00,17773.00,24400.00,6765.00,12887.00,8822.00,
06/28/19-16:44:51:920,3,966.00,16472.00,8241.35,18227.00,17892.00,24271.00,6762.00,12893.00,8822.00,
06/28/19-16:44:51:920,3,966.00,16472.00,8241.86,17670.00,17983.00,24209.00,6771.00,12891.00,8822.00,
06/28/19-16:44:52:137,3,963.00,16472.00,8240.84,17677.00,17848.00,24368.00,6759.00,12888.00,8848.00,
06/28/19-16:44:52:137,3,964.00,16472.00,8238.28,17559.00,18018.00,24217.00,6774.00,12886.00,8850.00,
06/28/19-16:44:52:137,3,962.00,16472.00,8237.25,17737.00,18168.00,24492.00,6767.00,12880.00,8850.00,
06/28/19-16:44:52:137,3,965.00,16471.00,8236.74,17972.00,17999.00,24190.00,6764.00,12890.00,8854.00,
06/28/19-16:44:52:137,3,964.00,16472.00,8237.25,17704.00,17896.00,24327.00,6772.00,12892.00,8827.00,
06/28/19-16:44:52:137,3,966.00,16472.00,8240.84,17899.00,17690.00,24274.00,6764.00,12892.00,8821.00,
06/28/19-16:44:52:137,3,964.00,16472.00,8240.84,17997.00,17876.00,24234.00,6771.00,12887.00,8829.00,
06/28/19-16:44:52:137,3,966.00,16472.00,8240.84,18073.00,17959.00,24338.00,6768.00,12887.00,8816.00,
06/28/19-16:44:52:137,3,967.00,16472.00,8240.84,18091.00,17953.00,24151.00,6759.00,12888.00,8816.00,
06/28/19-16:44:52:137,3,964.00,16472.00,8242.38,18639.00,17629.00,24181.00,6759.00,12887.00,8822.00,
06/28/19-16:44:52:137,3,966.00,16472.00,8241.86,18431.00,17836.00,24678.00,6765.00,12879.00,8822.00,
06/28/19-16:44:52:137,3,965.00,16472.00,8241.86,17451.00,18714.00,24073.00,6758.00,12884.00,8822.00,
06/28/19-16:44:52:137,3,963.00,16472.00,8241.35,16635.00,19459.00,24053.00,6778.00,12881.00,8822.00,
06/28/19-16:44:52:354,3,966.00,16472.00,8241.35,14696.00,18241.00,24006.00,6753.00,12900.00,8872.00,
06/28/19-16:44:52:354,3,965.00,16471.00,8238.28,16053.00,19586.00,24472.00,6764.00,12916.00,8877.00,
06/28/19-16:44:52:354,3,966.00,16472.00,8237.25,16657.00,17249.00,24275.00,6758.00,12902.00,8875.00,
06/28/19-16:44:52:354,3,965.00,16472.00,8236.74,18591.00,17063.00,24443.00,6755.00,12894.00,8874.00,
06/28/19-16:44:52:354,3,966.00,16472.00,8237.25,17622.00,17942.00,23904.00,6767.00,12890.00,8855.00,
06/28/19-16:44:52:354,3,965.00,16472.00,8240.84,17887.00,18465.00,24572.00,6763.00,12877.00,8827.00,
06/28/19-16:44:52:354,3,963.00,16472.00,8240.84,16301.00,19736.00,23662.00,6761.00,12884.00,8827.00,
06/28/19-16:44:52:354,3,965.00,16472.00,8241.86,17066.00,17836.00,24372.00,6769.00,12887.00,8818.00,
06/28/19-16:44:52:354,3,964.00,16472.00,8241.86,18483.00,18170.00,24361.00,6766.00,12881.00,8821.00,
06/28/19-16:44:52:354,3,965.00,16471.00,8241.86,17806.00,17717.00,24398.00,6765.00,12883.00,8823.00,
06/28/19-16:44:52:354,3,968.00,16472.00,8241.35,18741.00,17836.00,24250.00,6772.00,12888.00,8823.00,
06/28/19-16:44:52:354,3,964.00,16472.00,8241.86,17648.00,17683.00,24073.00,6773.00,12888.00,8823.00,
06/28/19-16:44:52:354,3,965.00,16472.00,8241.35,18128.00,17997.00,24149.00,6768.00,12882.00,8823.00,
06/28/19-16:44:52:570,3,963.00,16472.00,8240.33,18099.00,17632.00,24137.00,6771.00,12889.00,8841.00,
06/28/19-16:44:52:570,3,964.00,16472.00,8237.76,18642.00,17843.00,24015.00,6768.00,12884.00,8848.00,
06/28/19-16:44:52:570,3,963.00,16472.00,8236.74,17810.00,18758.00,24126.00,6759.00,12882.00,8841.00,
06/28/19-16:44:52:570,3,962.00,16472.00,8236.74,17648.00,17942.00,24292.00,6766.00,12886.00,8847.00,
06/28/19-16:44:52:570,3,965.00,16472.00,8238.28,17525.00,18444.00,24216.00,6751.00,12883.00,8835.00,
06/28/19-16:44:52:570,3,966.00,16472.00,8240.33,17709.00,18020.00,24253.00,6764.00,12882.00,8821.00,
06/28/19-16:44:52:570,3,965.00,16471.00,8240.84,17680.00,17536.00,24202.00,6769.00,12891.00,8828.00,
06/28/19-16:44:52:570,3,967.00,16472.00,8240.84,17624.00,17571.00,24277.00,6766.00,12889.00,8825.00,
06/28/19-16:44:52:570,3,965.00,16472.00,8242.38,17490.00,17522.00,24239.00,6768.00,12885.00,8815.00,
06/28/19-16:44:52:570,3,966.00,16472.00,8241.86,17339.00,17904.00,24205.00,6761.00,12883.00,8822.00,
